system_id,bulk_symbols,avg_metal_melting_point,metal_melting_point_std,metal_melting_point_range,avg_oxide_formation_enthalpy_per_O,reducibility_index,entropy_mixing_mass_weighted,min_oxide_formation_enthalpy,max_oxide_formation_enthalpy
9357,Cu2Hg2O4,796.0,562.0,1124.0,-124.0,124.0,1.2448954422996263,-157.0,-91.0
9358,Li8Fe16O32,1358.6666666666667,639.6959347134299,1357.0,-382.0,382.0,2.9548788250572917,-596.0,-275.0
9359,Co8Si4O16,1741.0,38.18376618407357,81.0,-310.6666666666667,310.6666666666667,2.4357889158703894,-456.0,-238.0
9360,K4Ag4O8,786.0,449.0,898.0,-197.0,197.0,1.9655651540009735,-363.0,-31.0
9361,Mg4Ag8O16,1131.0,147.07821048680188,312.0,-221.33333333333334,221.33333333333334,2.337084000044301,-602.0,-31.0
9362,Ca4Bi4O12,829.5,285.5,571.0,-413.0,413.0,1.8274839255789397,-635.0,-191.0
9363,Li4O4,454.0,0.0,0.0,-596.0,596.0,1.3862943611158907,-596.0,-596.0
9364,Li1Tl1O2,515.5,61.5,123.0,-363.0,363.0,0.14449925440564332,-596.0,-130.0
9365,Ca4Sn4O12,810.0,305.0,610.0,-463.0,463.0,1.9512502241477212,-635.0,-291.0
9366,Bi1W2O8,2644.6666666666665,1485.3956450125409,3151.0,-251.0,251.0,1.0967375752346205,-281.0,-191.0
9367,Ca4Hf2O8,1578.6666666666667,655.7236884203251,1391.0,-614.3333333333334,614.3333333333334,1.526983387734436,-635.0,-573.0
9369,Fe2W2O8,2753.0,942.0,1884.0,-278.0,278.0,1.2360151448008114,-281.0,-275.0
9370,Mg5Al7O16,928.8333333333334,4.930066485916347,10.0,-576.9166666666666,576.9166666666666,2.48359687350956,-602.0,-559.0
9371,Sr4Cu4O8,1204.0,154.0,308.0,-374.5,374.5,2.0667062472722004,-592.0,-157.0
9372,Sc4Ti4O12,1877.5,63.5,127.0,-554.0,554.0,2.078949712341665,-636.0,-472.0
9374,Al8Bi4O18,803.3333333333334,183.37635858771134,389.0,-436.3333333333333,436.3333333333333,2.036116795645476,-559.0,-191.0
9375,Cr2Pt2O4,2110.5,69.5,139.0,-223.5,223.5,1.207693334427484,-380.0,-67.0
9376,Y8Hg4O16,1277.3333333333333,737.7480750379646,1565.0,-453.6666666666667,453.6666666666667,2.403340221475817,-635.0,-91.0
9377,Ta2Fe2O8,2550.5,739.5,1479.0,-342.0,342.0,1.239380695687275,-409.0,-275.0
9378,Cu8W4O16,2137.0,1101.672365088641,2337.0,-198.33333333333334,198.33333333333334,2.346013659555305,-281.0,-157.0
9379,Sr4Hf4O12,1778.0,728.0,1456.0,-582.5,582.5,2.0199493625649145,-592.0,-573.0
9380,Ag1Sb1O4,1069.5,165.5,331.0,-142.0,142.0,0.6913166272120314,-253.0,-31.0
9381,Sr4Mo2O8,1665.3333333333333,870.2127453802445,1846.0,-477.3333333333333,477.3333333333333,1.790823030746204,-592.0,-248.0
9382,Mg1Mo4O8,2501.4,789.2,1973.0,-318.8,318.8,1.5294679471695294,-602.0,-248.0
9383,Sr4Bi4O12,797.0,253.0,506.0,-391.5,391.5,1.9932233415398821,-592.0,-191.0
9387,Fe2O2,1811.0,0.0,0.0,-275.0,275.0,0.6931471805579453,-275.0,-275.0
9388,Ag8Ge4O12,1227.0,11.313708498984761,24.0,-117.33333333333333,117.33333333333333,2.4692363983328183,-290.0,-31.0
9389,Ce4Hf4O16,1787.0,719.0,1438.0,-559.0,559.0,2.0721722945572525,-573.0,-545.0
9390,Sc8Rh8O24,2025.5,211.5,423.0,-375.0,375.0,2.693683563724927,-636.0,-114.0
9391,Nb1V3O10,2324.75,245.51820197288836,567.0,-327.5,327.5,1.346366187007843,-380.0,-310.0
9392,Bi24Ir2O40,711.3076923076923,579.5708471480473,2175.0,-186.84615384615384,186.84615384615384,3.2578598742268396,-191.0,-137.0
9394,Sc40O38,1814.0,0.0,0.0,-636.0,636.0,3.6888794540739362,-636.0,-636.0
9396,Re2W2O12,3577.0,118.0,236.0,-229.0,229.0,1.3862738519098423,-281.0,-177.0
9397,Ti6Co6O18,1854.5,86.5,173.0,-355.0,355.0,2.479529048752984,-472.0,-238.0
9398,Rb4Ag4O8,773.5,461.5,923.0,-185.0,185.0,2.0727135554172733,-339.0,-31.0
9399,Mg4Sn8O20,644.3333333333334,197.04708969065126,418.0,-394.6666666666667,394.6666666666667,2.324188617974281,-602.0,-291.0
9400,Zn2Se2O8,593.5,99.5,199.0,-261.5,261.5,1.381861964110946,-351.0,-172.0
9401,Sr8Sb4O2,1001.3333333333334,68.82506003549062,146.0,-479.0,479.0,2.4721208255923273,-592.0,-253.0
9403,Ga1Ge1O3,757.0,454.0,908.0,-326.5,326.5,0.6929386560962942,-363.0,-290.0
9404,Sr2Be6O8,1432.5,220.83647796503186,510.0,-604.75,604.75,1.4983923673969795,-609.0,-592.0
9406,Ba1Al1O3,966.5,33.5,67.0,-556.5,556.5,0.4465887767809035,-559.0,-554.0
9407,Hf4O8,2506.0,0.0,0.0,-573.0,573.0,1.3862943611158907,-573.0,-573.0
9410,Ag4O4,1235.0,0.0,0.0,-31.0,31.0,1.3862943611158907,-31.0,-31.0
9411,K12Bi12O36,440.5,103.5,207.0,-277.0,277.0,2.920581395439984,-363.0,-191.0
9412,Mg4Mo6O16,2106.8,966.5686525022422,1973.0,-389.6,389.6,2.146166445763815,-602.0,-248.0
9413,Pd2Se2O6,1161.0,667.0,1334.0,-128.5,128.5,1.375282906757164,-172.0,-85.0
9415,Sc4Fe4O12,1812.5,1.5,3.0,-455.5,455.5,2.0735954702982595,-636.0,-275.0
9416,Al4Ag4O12,1084.0,151.0,302.0,-295.0,295.0,1.8868160108884053,-559.0,-31.0
9417,Rb6Si10O23,1171.375,665.6690126293997,1375.0,-412.125,412.125,2.6223413898354258,-456.0,-339.0
9420,Li2Ga10O16,328.1666666666667,56.274377433744704,151.0,-401.8333333333333,401.8333333333333,2.367337528878955,-596.0,-363.0
9421,Co2O4,1768.0,0.0,0.0,-238.0,238.0,0.6931471805579453,-238.0,-238.0
9422,Li3Lu3O6,1189.5,735.5,1471.0,-611.0,611.0,1.260651231328656,-626.0,-596.0
9423,Ti6Nb12O42,2480.3333333333335,381.3662573199446,809.0,-410.6666666666667,410.6666666666667,2.8499622512527614,-472.0,-380.0
9424,Be2Zn6O8,909.75,375.42201254055414,867.0,-415.5,415.5,1.9237330814444007,-609.0,-351.0
9425,Na1V13O18,2053.5714285714284,466.6613507957677,1812.0,-317.42857142857144,317.42857142857144,2.6257692920685622,-414.0,-310.0
9426,Sn1Ir1O4,1612.0,1107.0,2214.0,-214.0,214.0,0.664933676843437,-291.0,-137.0
9427,Fe4Sb8O16,1206.3333333333333,427.56390035746574,907.0,-260.3333333333333,260.3333333333333,2.431312502544194,-275.0,-253.0
9428,Sr1Cd1O2,822.0,228.0,456.0,-425.0,425.0,0.6854479033284624,-592.0,-258.0
9429,Cd4Mo6O16,1975.2,1127.7450775773752,2302.0,-252.0,252.0,2.299526185587791,-258.0,-248.0
9432,Li4Zn4O8,573.5,119.5,239.0,-473.5,473.5,1.702442158972888,-596.0,-351.0
9433,Fe1Te1O4,1267.0,544.0,1088.0,-218.0,218.0,0.6145660046176985,-275.0,-161.0
9434,Zn8Ag16O32,1054.3333333333333,255.50125026873917,542.0,-137.66666666666666,137.66666666666666,3.1537464451184527,-351.0,-31.0
9436,Fe16Ni8O32,1783.3333333333333,39.12657522565563,83.0,-263.3333333333333,263.3333333333333,3.1777759480087826,-275.0,-240.0
9437,Ba6Hf21O48,2171.3333333333335,626.104002720173,1506.0,-568.7777777777778,568.7777777777778,3.290474437077064,-573.0,-554.0
9440,Na2Co4O6,1302.3333333333333,658.5521155450713,1397.0,-296.6666666666667,296.6666666666667,1.7181264359685087,-414.0,-238.0
9441,Ba2Pd2O10,1414.0,414.0,828.0,-319.5,319.5,1.3782322512766452,-554.0,-85.0
9442,K1Ag1O2,786.0,449.0,898.0,-197.0,197.0,0.5792707928870832,-363.0,-31.0
9444,Sr4Bi4O12,797.0,253.0,506.0,-391.5,391.5,1.9932233415398821,-592.0,-191.0
9446,K12Y2O8,545.8571428571429,511.59342913557236,1462.0,-401.85714285714283,401.85714285714283,2.5804809359851375,-635.0,-363.0
9447,Ag6O8,1235.0,0.0,0.0,-31.0,31.0,1.7917594692220544,-31.0,-31.0
9448,Mn3Ni1O4,1571.25,90.49965469547384,209.0,-348.75,348.75,1.3858755889455825,-385.0,-240.0
9450,Cu1Te1O4,1040.5,317.5,635.0,-159.0,159.0,0.6358983531856195,-161.0,-157.0
9451,Ba2Se2O6,747.0,253.0,506.0,-363.0,363.0,1.3494242676024204,-554.0,-172.0
9452,Mn3Ni1O4,1571.25,90.49965469547384,209.0,-348.75,348.75,1.3858755889455825,-385.0,-240.0
9454,Ga3Pt3O6,1172.0,869.0,1738.0,-215.0,215.0,1.6750941167026956,-363.0,-67.0
9456,Mg8Ga16O32,509.6666666666667,292.27080289043965,620.0,-442.6666666666667,442.6666666666667,3.0896773462382745,-602.0,-363.0
9458,Ti1Sn1O4,1223.0,718.0,1436.0,-381.5,381.5,0.5997678234275529,-472.0,-291.0
9459,Ca4Mo4O12,2005.5,890.5,1781.0,-441.5,441.5,1.9925213205184655,-635.0,-248.0
9460,Sr1Ca1O2,1082.5,32.5,65.0,-613.5,613.5,0.6221464478900401,-635.0,-592.0
9462,Rb4Tl4O4,444.5,132.5,265.0,-234.5,234.5,1.9927507242866573,-339.0,-130.0
9463,Cu8W4O16,2137.0,1101.672365088641,2337.0,-198.33333333333334,198.33333333333334,2.346013659555305,-281.0,-157.0
9464,K2O4,337.0,0.0,0.0,-363.0,363.0,0.6931471805579453,-363.0,-363.0
9465,Ce4O4,1068.0,0.0,0.0,-545.0,545.0,1.3862943611158907,-545.0,-545.0
9469,Zn2Cr8O16,1882.6,594.8,1487.0,-374.2,374.2,2.298003225531184,-380.0,-351.0
9470,K16Al16O32,635.0,298.0,596.0,-461.0,461.0,3.448831174280053,-559.0,-363.0
9472,Mn2Pt2O5,1780.0,261.0,522.0,-226.0,226.0,1.2197210297529817,-385.0,-67.0
9476,Mn10Cr2O16,1629.1666666666667,246.34015552122682,661.0,-384.1666666666667,384.1666666666667,2.4847014045022804,-385.0,-380.0
9477,Mn2V4O12,1961.6666666666667,313.012601805245,664.0,-335.0,335.0,1.7911154910573404,-385.0,-310.0
9478,Mg4Mo8O16,2238.3333333333335,930.0811195207056,1973.0,-366.0,366.0,2.353044001821549,-602.0,-248.0
9482,Na4V40O60,2018.2727272727273,520.9133745659185,1812.0,-319.45454545454544,319.45454545454544,3.7673765348867776,-414.0,-310.0
9483,Li8Bi8O16,499.0,45.0,90.0,-393.5,393.5,2.221566109874162,-596.0,-191.0
9485,Rb4O4,312.0,0.0,0.0,-339.0,339.0,1.3862943611158907,-339.0,-339.0
9486,Ag4Sn4O12,870.0,365.0,730.0,-161.0,161.0,2.0782966847459043,-291.0,-31.0
9488,Sc40O38,1814.0,0.0,0.0,-636.0,636.0,3.6888794540739362,-636.0,-636.0
9491,Bi1Ru1O4,1575.5,1031.5,2063.0,-172.0,172.0,0.6312948783851003,-191.0,-153.0
9492,Mg2Zn6O8,750.5,99.59292143521044,230.0,-413.75,413.75,2.0176793815525293,-602.0,-351.0
9493,K1Mn2O4,1125.0,557.2001435749994,1182.0,-377.6666666666667,377.6666666666667,1.0868341590256887,-385.0,-363.0
9495,Li8O4,454.0,0.0,0.0,-596.0,596.0,2.079441541671836,-596.0,-596.0
9496,V4Se4O16,1338.5,844.5,1689.0,-241.0,241.0,2.0559976004507456,-310.0,-172.0
9500,Li8Ag8O8,844.5,390.5,781.0,-313.5,313.5,2.307661595076329,-596.0,-31.0
9501,Ca24Ta16O64,1985.0,1065.5280381106825,2175.0,-544.6,544.6,3.4353547864891754,-635.0,-409.0
9503,Ca6Ge6O18,1163.0,48.0,96.0,-462.5,462.5,2.442598882908963,-635.0,-290.0
9504,Ba4Cu4O8,1179.0,179.0,358.0,-355.5,355.5,2.0103775705533824,-554.0,-157.0
9506,Rb2Zr2O5,1220.0,908.0,1816.0,-445.0,445.0,1.3857636543290393,-551.0,-339.0
9507,Zr4Si4O16,1907.5,220.5,441.0,-503.5,503.5,1.9320179089822465,-551.0,-456.0
9510,Cd2Pt6O12,1679.25,626.5693796380414,1447.0,-114.75,114.75,2.0562771544285474,-258.0,-67.0
9511,Li2Ag2O4,844.5,390.5,781.0,-313.5,313.5,0.9213672339684384,-596.0,-31.0
9512,Ca4Bi4O12,829.5,285.5,571.0,-413.0,413.0,1.8274839255789397,-635.0,-191.0
9513,Li6Mn12O24,1164.0,502.04581464244876,1065.0,-455.3333333333333,455.3333333333333,2.669083771876296,-596.0,-385.0
9515,Cd6Co6O18,1181.0,587.0,1174.0,-248.0,248.0,2.4353786578718353,-258.0,-238.0
9516,Cd4Sn2O8,564.3333333333334,41.95500235040182,89.0,-269.0,269.0,1.791425150320964,-291.0,-258.0
9518,Sr6Si6O18,1368.5,318.5,637.0,-524.0,524.0,2.3459725472278627,-592.0,-456.0
9519,Sc4Fe4O12,1812.5,1.5,3.0,-455.5,455.5,2.0735954702982595,-636.0,-275.0
9520,Ba6Ta10O30,2431.25,1108.641482851873,2290.0,-463.375,463.375,2.7641453815834107,-554.0,-409.0
9523,V2Si4O12,1852.3333333333333,233.81664231235172,496.0,-407.3333333333333,407.3333333333333,1.748597434380926,-456.0,-310.0
9524,Zn8Ag16O32,1054.3333333333333,255.50125026873917,542.0,-137.66666666666666,137.66666666666666,3.1537464451184527,-351.0,-31.0
9525,Li2Cr2O4,1317.0,863.0,1726.0,-488.0,488.0,1.055605021044195,-596.0,-380.0
9526,Ru4O8,2607.0,0.0,0.0,-153.0,153.0,1.3862943611158907,-153.0,-153.0
9527,Zn1Mo4O8,2455.4,881.1999999999999,2203.0,-268.6,268.6,1.5994276391308577,-351.0,-248.0
9528,Fe2Pt2O4,1926.0,115.0,230.0,-171.0,171.0,1.2232718783305496,-275.0,-67.0
9530,Ag6O8,1235.0,0.0,0.0,-31.0,31.0,1.7917594692220544,-31.0,-31.0
9532,Rb1Cr4O8,1806.4,747.2,1868.0,-371.8,371.8,1.5858030721662948,-380.0,-339.0
9534,Mn3Fe15O24,1762.3333333333333,108.82197490498976,292.0,-293.3333333333333,293.3333333333333,2.890353272940936,-385.0,-275.0
9535,Li8Hf4O12,1138.0,967.322076663197,2052.0,-588.3333333333334,588.3333333333334,1.6955099265770697,-596.0,-573.0
9536,Ga1Ir1O4,1511.0,1208.0,2416.0,-250.0,250.0,0.5794184291781692,-363.0,-137.0
9537,Li8Co16O32,1330.0,619.4255403194156,1314.0,-357.3333333333333,357.3333333333333,2.948764460388757,-596.0,-238.0
9539,Y6Cu11O24,1513.6470588235295,210.74711390849757,441.0,-325.70588235294116,325.70588235294116,2.8196382457152227,-635.0,-157.0
9540,Mn2Al2O6,1226.0,293.0,586.0,-472.0,472.0,1.3268788451582143,-559.0,-385.0
9541,Pt4O12,2041.0,0.0,0.0,-67.0,67.0,1.3862943611158907,-67.0,-67.0
9542,Ba1Sr1O2,1025.0,25.0,50.0,-573.0,573.0,0.6685278508035692,-592.0,-554.0
9543,Fe1Co9O20,1772.3,12.899999999999999,43.0,-241.7,241.7,2.302458438691257,-275.0,-238.0
9544,Sc4Si4O14,1750.5,63.5,127.0,-546.0,546.0,2.0525272457918744,-636.0,-456.0
9545,Ce4Sb2O4,1013.3333333333334,77.3103414097292,164.0,-447.6666666666667,447.6666666666667,1.789639532936539,-545.0,-253.0
9546,Li4Ni12O16,1409.5,551.6581822106874,1274.0,-329.0,329.0,2.604534057221933,-596.0,-240.0
9547,As1Pd1O4,1459.0,369.0,738.0,-197.5,197.5,0.6779856136724457,-310.0,-85.0
9548,Fe2Se8O20,757.4,526.8,1317.0,-192.6,192.6,2.294292681491713,-275.0,-172.0
9549,Li2Cr12O22,1933.4285714285713,603.9741851491093,1726.0,-410.85714285714283,410.85714285714283,2.5507384621814166,-596.0,-380.0
9550,Mg3Zn1O4,865.5,99.59292143521044,230.0,-539.25,539.25,1.2708972162872219,-602.0,-351.0
9552,Li4Fe20O32,1584.8333333333333,505.72404091120245,1357.0,-328.5,328.5,3.070861673881188,-596.0,-275.0
9556,Ta4V4O16,2736.5,553.5,1107.0,-359.5,359.5,1.9127968219249754,-409.0,-310.0
9557,Ti4Fe8O20,1854.3333333333333,61.28258770283413,130.0,-340.6666666666667,340.6666666666667,2.482361592942141,-472.0,-275.0
9559,Lu4Nb4O16,2337.5,412.5,825.0,-503.0,503.0,2.0317531428656115,-626.0,-380.0
9560,Mg2O2,923.0,0.0,0.0,-602.0,602.0,0.6931471805579453,-602.0,-602.0
9561,Nb4Co2O12,2422.6666666666665,462.9192394167931,982.0,-332.6666666666667,332.6666666666667,1.7713818704837314,-380.0,-238.0
9562,Rb8Ag8O8,773.5,461.5,923.0,-185.0,185.0,2.765860735969219,-339.0,-31.0
9563,Ni6Bi20O40,817.2307692307693,498.84885237393587,1184.0,-202.30769230769232,202.30769230769232,3.17531062628077,-240.0,-191.0
9565,Nb8Cr4O32,2560.0,268.70057685088807,570.0,-380.0,380.0,2.453077148990955,-380.0,-380.0
9566,Ag2Bi2O4,889.5,345.5,691.0,-111.0,111.0,1.3344773868774151,-191.0,-31.0
9567,Mn1Pt1O4,1780.0,261.0,522.0,-226.0,226.0,0.5265738491950365,-385.0,-67.0
9568,K6Ti16O34,1503.5454545454545,714.3602813498578,1604.0,-442.27272727272725,442.27272727272725,3.087237074005275,-472.0,-363.0
9570,Ga8O12,303.0,0.0,0.0,-363.0,363.0,2.079441541671836,-363.0,-363.0
9571,Ba6Y4O12,1319.6,391.42846089675186,799.0,-586.4,586.4,2.2816318300320133,-635.0,-554.0
9572,Zn4Fe20O32,1624.6666666666667,416.6539998074608,1118.0,-287.6666666666667,287.6666666666667,3.1762057156694,-351.0,-275.0
9573,Y4Si4O14,1743.0,56.0,112.0,-545.5,545.5,1.9374523095086036,-635.0,-456.0
9574,Ca1Mg1O3,1019.0,96.0,192.0,-618.5,618.5,0.6628302240073425,-635.0,-602.0
9576,Mg2W2O8,2309.0,1386.0,2772.0,-441.5,441.5,1.0535859451421248,-602.0,-281.0
9577,Sc6Bi6O18,1179.0,635.0,1270.0,-413.5,413.5,2.2586297402783457,-636.0,-191.0
9578,Hg4Mo4O16,1565.0,1331.0,2662.0,-169.5,169.5,2.0158387755587257,-248.0,-91.0
9579,Li8Cu8O8,906.0,452.0,904.0,-376.5,376.5,2.4011542556253374,-596.0,-157.0
9580,Zr4Se4O4,1311.0,817.0,1634.0,-361.5,361.5,2.07684273877118,-551.0,-172.0
9581,Y8O12,1799.0,0.0,0.0,-635.0,635.0,2.079441541671836,-635.0,-635.0
9582,Ca4Ag8O16,1195.0,56.568542494923804,120.0,-232.33333333333334,232.33333333333334,2.404948771492789,-635.0,-31.0
9585,Cd6Ge2O12,748.25,267.16883706749934,617.0,-266.0,266.0,2.064209411423678,-290.0,-258.0
9586,Li1O8,454.0,0.0,0.0,-596.0,596.0,-1.000088900581841e-12,-596.0,-596.0
9588,Hf4Ti4O16,2223.5,282.5,565.0,-522.5,522.5,1.9021880145750159,-573.0,-472.0
9589,Ga2Sb2O8,603.5,300.5,601.0,-308.0,308.0,1.3488997112527419,-363.0,-253.0
9590,Sr2Be6O8,1432.5,220.83647796503186,510.0,-604.75,604.75,1.4983923673969795,-609.0,-592.0
9591,Ba3Zn3O6,846.5,153.5,307.0,-452.5,452.5,1.7273738952226747,-554.0,-351.0
9592,Rb2Se2O6,403.0,91.0,182.0,-255.5,255.5,1.385510882782239,-339.0,-172.0
9593,Rb8Zr4O12,917.3333333333334,856.0706097565136,1816.0,-409.6666666666667,409.6666666666667,2.48442799570475,-551.0,-339.0
9594,Cr2Si8O20,1785.6,197.2,493.0,-440.8,440.8,2.2649484532914403,-456.0,-380.0
9596,Ba9Sb6O18,961.6,47.030203061437014,96.0,-433.6,433.6,2.7063431112849283,-554.0,-253.0
9603,Sr2Pd6O8,1633.5,336.88388207214666,778.0,-211.75,211.75,2.076131832390701,-592.0,-85.0
9604,Mg3Cu1O4,1031.75,188.3605253231154,435.0,-490.75,490.75,1.2778082797393195,-602.0,-157.0
9605,Ba1W6O18,3310.0,943.0535509715236,2695.0,-320.0,320.0,1.941393003102405,-554.0,-281.0
9606,Nb3Si1O10,2484.25,460.29250211142914,1063.0,-399.0,399.0,1.3041362662271363,-456.0,-380.0
9607,Nb8Sn4O24,2001.6666666666667,1058.303149175866,2245.0,-350.3333333333333,350.3333333333333,2.477905417173537,-380.0,-291.0
9608,Al2Bi24O40,573.9230769230769,103.65657909912206,389.0,-219.30769230769232,219.30769230769232,3.2105465422529864,-559.0,-191.0
9610,Y4Si4O14,1743.0,56.0,112.0,-545.5,545.5,1.9374523095086036,-635.0,-456.0
9614,Mn4Sb8O16,1109.0,289.9137802864845,615.0,-297.0,297.0,2.429365402342831,-385.0,-253.0
9615,Ca2Mn16O32,1474.111111111111,126.9649509330512,404.0,-412.77777777777777,412.77777777777777,2.886212472118298,-635.0,-385.0
9616,Sr4Cu2O8,1152.6666666666667,145.19259240363778,308.0,-447.0,447.0,1.781195794730434,-592.0,-157.0
9617,K8O8,337.0,0.0,0.0,-363.0,363.0,2.079441541671836,-363.0,-363.0
9618,Ca8Mo16O32,2302.3333333333335,839.5714515288274,1781.0,-377.0,377.0,3.113068850608405,-635.0,-248.0
9619,Bi4Rh4O12,1390.5,846.5,1693.0,-152.5,152.5,2.020441884905767,-191.0,-114.0
9621,Li2O4,454.0,0.0,0.0,-596.0,596.0,0.6931471805579453,-596.0,-596.0
9622,Zr1Al1O3,1530.5,597.5,1195.0,-555.0,555.0,0.5371683926334782,-559.0,-551.0
9623,Mg8Ga16O32,509.6666666666667,292.27080289043965,620.0,-442.6666666666667,442.6666666666667,3.0896773462382745,-602.0,-363.0
9626,Al4Ga4O12,618.0,315.0,630.0,-461.0,461.0,1.9783135467193853,-559.0,-363.0
9627,Ru8O32,2607.0,0.0,0.0,-153.0,153.0,2.079441541671836,-153.0,-153.0
9630,V1W2O8,3191.0,712.7636354360399,1512.0,-290.6666666666667,290.6666666666667,0.9790764887943223,-310.0,-281.0
9632,Ba1V8O16,2051.5555555555557,371.78103206386027,1183.0,-337.1111111111111,337.1111111111111,2.119900739985925,-554.0,-310.0
9633,Y16Al8O36,1510.3333333333333,408.2363150050334,866.0,-609.6666666666666,609.6666666666666,3.0709687514093087,-635.0,-559.0
9635,Ti1Mo1O4,2418.5,477.5,955.0,-360.0,360.0,0.6361504960257776,-472.0,-248.0
9636,Mg2Mn4O6,1320.3333333333333,280.9570943914549,596.0,-457.3333333333333,457.3333333333333,1.7338520880849628,-602.0,-385.0
9637,Lu6Bi18O36,889.25,597.9905413131548,1381.0,-299.75,299.75,3.175273361732649,-626.0,-191.0
9640,Li5Au1O4,601.1666666666666,329.07467068871904,883.0,-492.1666666666667,492.1666666666667,0.6634570374320655,-596.0,27.0
9641,Ca3Sn1O1,962.5,264.1377481542538,610.0,-549.0,549.0,1.2459364943633588,-635.0,-291.0
9642,Ta8Zn12O32,1731.8,1272.2649724015828,2597.0,-374.2,374.2,2.8703126078603116,-409.0,-351.0
9644,Sr2Ag2O4,1142.5,92.5,185.0,-311.5,311.5,1.380919709917818,-592.0,-31.0
9645,Cu4Rh8O16,1944.0,414.36457377531684,879.0,-128.33333333333334,128.33333333333334,2.4622403855322155,-157.0,-114.0
9646,Li4Ga4O8,378.5,75.5,151.0,-479.5,479.5,1.690074998458229,-596.0,-363.0
9647,Na6Be8O11,1050.4285714285713,588.4024029141128,1189.0,-525.4285714285714,525.4285714285714,2.533679122219663,-609.0,-414.0
9650,Rb6Nb2O16,921.5,1055.6849672132307,2438.0,-349.25,349.25,2.078770735349147,-380.0,-339.0
9651,Sn1Rh1O4,1371.0,866.0,1732.0,-202.5,202.5,0.6906036628213748,-291.0,-114.0
9652,Li1O8,454.0,0.0,0.0,-596.0,596.0,-1.000088900581841e-12,-596.0,-596.0
9656,Si4Ag20O16,1310.3333333333333,168.45045430498413,452.0,-101.83333333333333,101.83333333333333,3.113100543539119,-456.0,-31.0
9657,Mg3Ni1O4,1124.25,348.57522502323656,805.0,-511.5,511.5,1.2959629211885424,-602.0,-240.0
9658,Sr1Mo1O3,1973.0,923.0,1846.0,-420.0,420.0,0.6921148926030631,-592.0,-248.0
9659,Ga12O18,303.0,0.0,0.0,-363.0,363.0,2.484906649776,-363.0,-363.0
9660,Ti2O1,1941.0,0.0,0.0,-472.0,472.0,0.6931471805579453,-472.0,-472.0
9663,K4Au4O8,837.0,500.0,1000.0,-168.0,168.0,1.835169936560385,-363.0,27.0
9664,Ba2Pd2O5,1414.0,414.0,828.0,-319.5,319.5,1.3782322512766452,-554.0,-85.0
9665,Cd2Ag2O4,914.5,320.5,641.0,-144.5,144.5,1.386081957294963,-258.0,-31.0
9666,Na3Mo3O6,1633.5,1262.5,2525.0,-331.0,331.0,1.589548606653751,-414.0,-248.0
9668,Mg8Ga16O32,509.6666666666667,292.27080289043965,620.0,-442.6666666666667,442.6666666666667,3.0896773462382745,-602.0,-363.0
9670,Na8Sb16O28,726.3333333333334,251.2586095816199,533.0,-306.6666666666667,306.6666666666667,3.0066014921195876,-414.0,-253.0
9671,Zn1Au1O3,1015.0,322.0,644.0,-162.0,162.0,0.5614645518778593,-351.0,27.0
9672,Ba12Si12O36,1343.5,343.5,687.0,-505.0,505.0,2.9404598913065145,-554.0,-456.0
9674,V24Cu3O60,2091.3333333333335,259.27248643506744,825.0,-293.0,293.0,3.2931349285726874,-310.0,-157.0
9675,Zn4O8,693.0,0.0,0.0,-351.0,351.0,1.3862943611158907,-351.0,-351.0
9677,Al3Ag3O6,1084.0,151.0,302.0,-295.0,295.0,1.5991339384386245,-559.0,-31.0
9678,Sc4V4O12,1998.5,184.5,369.0,-473.0,473.0,2.07749211590031,-636.0,-310.0
9679,Ba4Tl8O16,718.0,199.4041122946064,423.0,-271.3333333333333,271.3333333333333,2.4690836268395704,-554.0,-130.0
9680,Lu3Tl3O6,1251.0,674.0,1348.0,-378.0,378.0,1.7887512065082167,-626.0,-130.0
9681,Rb1Os1O3,1809.0,1497.0,2994.0,-219.0,219.0,0.6191053658396835,-339.0,-99.0
9682,Sr3Ca1O4,1066.25,28.145825622994256,65.0,-602.75,602.75,1.3439997235320087,-635.0,-592.0
9684,Si2Ag8O8,1325.4,180.8,452.0,-116.0,116.0,2.2247415867672036,-456.0,-31.0
9687,Co2Pt6O12,1972.75,118.21246761657588,273.0,-109.75,109.75,1.9972146462935676,-238.0,-67.0
9688,Tl4Sb4O12,740.5,163.5,327.0,-191.5,191.5,2.0470019877288097,-253.0,-130.0
9690,Li2Pt6O8,1644.25,687.1911579029521,1587.0,-199.25,199.25,1.8426508756254565,-596.0,-67.0
9691,Y4Co4O12,1783.5,15.5,31.0,-436.5,436.5,2.058746460760243,-635.0,-238.0
9692,Mn4Ge8O24,1313.6666666666667,145.19259240363778,308.0,-321.6666666666667,321.6666666666667,2.476833306036612,-385.0,-290.0
9693,Rb3Lu3O6,1118.5,806.5,1613.0,-482.5,482.5,1.731487534613548,-626.0,-339.0
9694,Mn4Ag4O8,1377.0,142.0,284.0,-208.0,208.0,2.025617469228144,-385.0,-31.0
9696,K6Bi2O8,388.75,89.6336292916894,207.0,-320.0,320.0,1.7412205470896533,-363.0,-191.0
9697,Sr16Ge8O32,1103.6666666666667,75.8961278473561,161.0,-491.3333333333333,491.3333333333333,3.174315718745075,-592.0,-290.0
9702,Lu2W2O8,2810.0,885.0,1770.0,-453.5,453.5,1.385988775850682,-626.0,-281.0
