system_id,bulk_symbols,has_transition_metal,has_noble_metal,has_rare_earth,fraction_transition_metal,d_band_filling,metal_diversity,metal_electronegativity_spread,weighted_electron_affinity
2643,Ti15Nb1O32,1,0,0,0.3333333333333333,0.21250000000000002,2,0.06000000000000005,12.506249999999998
2644,Ba2Nb12O34,1,0,0,0.25,0.4000000000000001,2,0.7100000000000001,75.78571428571429
2646,Mn10Sn2O16,1,0,0,0.35714285714285715,0.5,2,0.4099999999999999,17.883333333333333
2647,Hf1Hg1O3,1,0,0,0.4,0.6,2,0.7,0.0
2648,Ni1W2O8,1,0,0,0.2727272727272727,0.5333333333333333,2,0.44999999999999996,89.73333333333333
2649,Ti3O3,1,0,0,0.5,0.20000000000000004,1,0.0,7.599999999999999
2654,Mo4O8,1,0,0,0.3333333333333333,0.5,1,0.0,71.9
2656,Ga8Fe8O24,1,0,0,0.2,0.6,2,0.020000000000000018,28.35
2657,Li2Sb6O16,0,0,0,0.0,0.0,2,1.0699999999999998,92.30000000000001
2658,Si8Sb4O24,0,0,0,0.0,0.0,2,0.1499999999999999,123.80000000000001
2659,Ba12Pt9O27,1,1,0,0.1875,0.8999999999999999,2,1.3899999999999997,95.92857142857143
2660,Zn2O2,1,0,0,0.5,1.0,1,0.0,0.0
2662,Sc1Sb1O4,1,0,1,0.16666666666666666,0.1,2,0.6899999999999997,60.650000000000006
2665,Na10Fe22O32,1,0,0,0.34375,0.5999999999999999,2,0.9,27.293750000000003
2666,Cr2Ir2O12,1,1,0,0.25,0.6,2,0.5400000000000003,107.65
2667,Mg8Ga16O32,0,0,0,0.0,0.0,2,0.5,27.333333333333332
2668,Li4Cr40O60,1,0,0,0.38461538461538464,0.5,2,0.6799999999999999,63.87272727272728
2670,Mn2V10O24,1,0,0,0.3333333333333333,0.33333333333333326,2,0.07999999999999985,42.41666666666666
2672,Be1Hg1O3,1,0,0,0.2,1.0,2,0.42999999999999994,0.0
2673,Zr2Mo4O16,1,0,0,0.2727272727272727,0.39999999999999997,2,0.8300000000000001,61.63333333333335
2675,Ga1Pd1O4,1,1,0,0.16666666666666666,1.0,2,0.3900000000000001,47.35
2676,Ti1Cu3O4,1,0,0,0.5,0.8,2,0.3599999999999999,90.7
2678,Ga8Cu4O16,1,0,0,0.14285714285714285,1.0,2,0.08999999999999986,66.8
2681,Li12Hf4O14,1,0,0,0.13333333333333333,0.2,2,0.32000000000000006,44.7
2684,Ge8Sb4O24,0,0,0,0.0,0.0,2,0.040000000000000036,113.73333333333335
2687,Rb2Na2O2,0,0,0,0.0,0.0,2,0.1100000000000001,49.849999999999994
2688,Y16Ga8O36,1,0,1,0.26666666666666666,0.1,2,0.5900000000000001,33.4
2691,Mn1Rh1O4,1,1,0,0.3333333333333333,0.65,2,0.7299999999999998,54.85
2692,Mg8Si4O16,0,0,0,0.0,0.0,2,0.5899999999999999,44.699999999999996
2693,Lu4Si4O14,0,0,1,0.0,0.0,2,0.6299999999999999,92.05
2695,K4Ti4O10,1,0,0,0.2222222222222222,0.2,2,0.7200000000000001,28.0
2696,Ti2V2O8,1,0,0,0.3333333333333333,0.25,2,0.08999999999999986,29.25
2699,Co2Sb4O12,1,0,0,0.1111111111111111,0.7,2,0.16999999999999993,90.03333333333335
2701,Tl4Sb4O12,0,0,0,0.0,0.0,2,0.4299999999999997,61.2
2702,Te1Au1O4,1,1,0,0.16666666666666666,1.0,2,0.43999999999999995,206.5
2704,Si2Bi6O14,0,0,0,0.0,0.0,2,0.1200000000000001,102.0
2705,Rb6Sn6O9,0,0,0,0.0,0.0,2,1.1400000000000001,77.09999999999998
2706,Be2Ga4O8,0,0,0,0.0,0.0,2,0.24,27.333333333333332
2707,Pd4Se8O20,1,1,0,0.125,1.0,2,0.34999999999999964,147.9
2709,Ni2Pt2O4,1,1,0,0.5,0.85,2,0.3699999999999999,158.65
2710,Li2Sn1O4,0,0,0,0.0,0.0,2,0.98,75.5
2711,Si1Pd1O3,1,1,0,0.2,1.0,2,0.30000000000000027,93.9
2712,Cd8Ge4O16,1,0,0,0.2857142857142857,1.0,2,0.31999999999999984,39.666666666666664
2713,Mn1Rh1O4,1,1,0,0.3333333333333333,0.65,2,0.7299999999999998,54.85
2714,Ti8O16,1,0,0,0.3333333333333333,0.2,1,0.0,7.6
2715,Ca2Cr4O14,1,0,0,0.2,0.5,2,0.6599999999999999,43.666666666666664
2716,Ca6Co4O12,1,0,0,0.18181818181818182,0.7,2,0.8799999999999999,26.919999999999998
2721,Fe6Bi6O18,1,0,0,0.2,0.6,2,0.18999999999999995,53.5
2722,Cr16Co8O32,1,0,0,0.42857142857142855,0.5666666666666667,2,0.21999999999999997,64.10000000000001
2727,V8Se8O36,1,0,0,0.15384615384615385,0.3,2,0.9199999999999999,122.95
2728,Ca2V8O16,1,0,0,0.3076923076923077,0.3,2,0.6299999999999999,41.199999999999996
2730,Y6Ga6O18,1,0,1,0.2,0.09999999999999999,2,0.5900000000000001,35.300000000000004
2732,Zr2Mo4O16,1,0,0,0.2727272727272727,0.39999999999999997,2,0.8300000000000001,61.63333333333335
2733,Cu4Bi4O8,1,0,0,0.25,1.0,2,0.1200000000000001,104.85
2735,Ba1Sc1O3,1,0,1,0.2,0.1,2,0.4700000000000001,16.0
2738,Zn4Bi4O12,1,0,0,0.2,1.0,2,0.3700000000000001,45.65
2739,Sr4Cr40O60,1,0,0,0.38461538461538464,0.5,2,0.71,58.90909090909093
2740,Mg1Sb4O8,0,0,0,0.0,0.0,2,0.7399999999999998,82.56
2741,Ga32O48,0,0,0,0.0,0.0,1,0.0,41.0
2742,Ti48Cu48O16,1,0,0,0.8571428571428571,0.6,2,0.3599999999999999,62.99999999999999
2743,Pd2Se2O6,1,1,0,0.2,1.0,2,0.34999999999999964,124.35
2744,K1Os1O3,1,1,0,0.2,0.6,2,1.3800000000000003,77.25
2745,Fe2W2O8,1,0,0,0.3333333333333333,0.5,2,0.5299999999999998,47.15
2746,Zn4Sb8O16,1,0,0,0.14285714285714285,1.0,2,0.3999999999999999,68.80000000000001
2747,Y2Ta2O8,1,0,1,0.3333333333333333,0.2,2,0.28,30.3
2748,Zr6Sc8O24,1,0,1,0.3684210526315789,0.14285714285714288,2,0.030000000000000027,27.957142857142866
2749,Os4O8,1,1,0,0.3333333333333333,0.6,1,0.0,106.1
2750,Ta4Fe4O16,1,0,0,0.3333333333333333,0.44999999999999996,2,0.33000000000000007,23.35
2752,Nb8Cr8O32,1,0,0,0.3333333333333333,0.45,2,0.05999999999999983,75.19999999999999
2754,Al24Co12O48,1,0,0,0.14285714285714285,0.7000000000000001,2,0.2699999999999998,49.56666666666667
2755,Ru1Rh1O4,1,1,0,0.3333333333333333,0.75,2,0.07999999999999963,105.5
2756,V4Cd2O12,1,0,0,0.3333333333333333,0.5333333333333333,2,0.06000000000000005,33.93333333333333
2759,Bi4Rh4O12,1,1,0,0.2,0.8,2,0.2599999999999998,100.5
2761,K6Bi2O8,0,0,0,0.0,0.0,2,1.2000000000000002,59.125
2762,Y4Ge1O10,1,0,1,0.26666666666666666,0.1,2,0.7899999999999998,47.480000000000004
2764,Zr12Ni4O4,1,0,0,0.8,0.35,2,0.5799999999999998,58.825
2765,Ca24Pd6O36,1,1,0,0.09090909090909091,1.0,2,1.2000000000000002,12.659999999999998
2766,Mg8Ga16O32,0,0,0,0.0,0.0,2,0.5,27.333333333333332
2767,Na2Cu6O8,1,0,0,0.375,1.0,2,0.9699999999999999,102.0
2768,Ti64Cu32O16,1,0,0,0.8571428571428571,0.4666666666666666,2,0.3599999999999999,44.53333333333333
2769,Mn8Al4O16,1,0,0,0.2857142857142857,0.5,2,0.06000000000000005,14.166666666666666
2771,Ba2Si8O18,0,0,0,0.0,0.0,2,1.0099999999999998,110.05999999999999
2772,Sb1Pd1O4,1,1,0,0.16666666666666666,1.0,2,0.15000000000000036,78.45
2773,Zr12O6,1,0,0,0.6666666666666666,0.20000000000000004,1,0.0,41.10000000000001
2774,Ga3Ag3O6,1,1,0,0.25,1.0,2,0.11999999999999988,83.3
2778,Ta4Ni2O12,1,0,0,0.3333333333333333,0.4666666666666666,2,0.4099999999999999,58.0
2779,Mo1W1O4,1,0,0,0.3333333333333333,0.45,2,0.19999999999999973,75.25
2780,Tl8Se4O16,0,0,0,0.0,0.0,2,0.9299999999999997,77.8
2783,Ti6Nb12O42,1,0,0,0.3,0.3333333333333334,2,0.06000000000000005,59.93333333333333
2784,Bi24Ir2O40,1,1,0,0.030303030303030304,0.7,2,0.18000000000000016,95.89230769230768
2785,Bi8O16,0,0,0,0.0,0.0,1,0.0,91.3
2787,Ca4Mn6O16,1,0,0,0.23076923076923078,0.5,2,0.55,0.96
2789,Na12Be2O8,0,0,0,0.0,0.0,2,0.64,45.25714285714285
2791,Ta4Al4O16,1,0,0,0.16666666666666666,0.3,2,0.1100000000000001,36.75
2792,Na4Tl4O4,0,0,0,0.0,0.0,2,0.6900000000000001,36.0
2793,Rb1Ag1O2,1,1,0,0.25,1.0,2,1.1099999999999999,86.25
2795,K1Mn2O4,1,0,0,0.2857142857142857,0.5,2,0.7300000000000001,16.133333333333333
2796,Y2Zr10O24,1,0,1,0.3333333333333333,0.18333333333333335,2,0.1100000000000001,39.183333333333344
2797,Zn1Sb4O8,1,0,0,0.07692307692307693,1.0,2,0.3999999999999999,82.56
2798,Ce4Cd4O12,1,0,1,0.2,1.0,2,0.5699999999999998,25.0
2799,Sr4Bi4O12,0,0,0,0.0,0.0,2,1.07,48.15
2802,Zn14Sb4O24,1,0,0,0.3333333333333333,1.0,2,0.3999999999999999,22.933333333333334
2803,Sr10Ir12O36,1,1,0,0.20689655172413793,0.7000000000000001,2,1.2500000000000002,84.63636363636364
2804,Mn6Sb2O16,1,0,0,0.25,0.5,2,0.4999999999999998,25.8
2805,Co10Sn2O24,1,0,0,0.2777777777777778,0.7,2,0.08000000000000007,70.96666666666667
2807,Nb8Sb4O24,1,0,0,0.2222222222222222,0.4,2,0.44999999999999973,91.80000000000001
2808,Rb2Se2O6,0,0,0,0.0,0.0,2,1.73,120.95
2809,Mg12Ga24O48,0,0,0,0.0,0.0,2,0.5,27.333333333333332
2811,Na8Fe4O12,1,0,0,0.16666666666666666,0.6,2,0.9,40.43333333333333
2812,Al2Si4O11,0,0,0,0.0,0.0,2,0.2899999999999998,103.56666666666666
2813,Ca4Y8O16,1,0,1,0.2857142857142857,0.1,2,0.21999999999999997,20.53333333333333
2814,Cu2Si2O6,1,0,0,0.2,1.0,2,0.0,126.25
2816,Ga8Ge2O16,0,0,0,0.0,0.0,2,0.19999999999999973,56.6
2818,Ga2Pt2O4,1,1,0,0.25,0.9,2,0.46999999999999975,123.15
2819,Mg2Al1O6,0,0,0,0.0,0.0,2,0.30000000000000004,14.166666666666666
2820,V2W4O16,1,0,0,0.2727272727272727,0.36666666666666664,2,0.73,69.36666666666667
2822,Zn4Se8O20,1,0,0,0.125,1.0,2,0.8999999999999999,130.0
2823,Hg8Sb2O12,1,0,0,0.36363636363636365,1.0,2,0.04999999999999982,20.64
2824,Cr2Pd2O4,1,1,0,0.5,0.75,2,0.5400000000000003,59.0
2825,Co2Au2O4,1,1,0,0.5,0.85,2,0.6600000000000001,143.25
2826,Lu4Sb4O16,0,0,1,0.0,0.0,2,0.7799999999999998,76.6
2827,Mg6W2O12,1,0,0,0.1,0.4,2,1.0499999999999998,19.65
2828,Ba16Zn8O24,1,0,0,0.16666666666666666,1.0,2,0.7599999999999999,9.266666666666667
2829,Ga1As1O4,0,0,0,0.0,0.0,2,0.3700000000000001,59.6
2830,Ca3Cd1O4,1,0,0,0.125,1.0,2,0.69,1.7999999999999998
2831,Ca2Sn8O16,0,0,0,0.0,0.0,2,0.96,86.32
2832,Ca2Cd6O8,1,0,0,0.375,1.0,2,0.69,0.6
2833,Ir1Ru1O4,1,1,0,0.3333333333333333,0.7,2,0.0,126.15
2834,Rb16Ge4O16,0,0,0,0.0,0.0,2,1.19,61.32000000000001
2835,Mg1Mo4O8,1,0,0,0.3076923076923077,0.5,2,0.8500000000000001,57.52
2837,Cr2Pt2O4,1,1,0,0.5,0.7,2,0.6199999999999999,134.8
2839,Rb16Si4O16,0,0,0,0.0,0.0,2,1.08,64.34
2841,W4O8,1,0,0,0.3333333333333333,0.4,1,0.0,78.6
2843,Zn6Mo6O24,1,0,0,0.3333333333333333,0.75,2,0.5100000000000002,35.949999999999996
2844,Cd2Bi6O11,1,0,0,0.10526315789473684,1.0,2,0.33000000000000007,68.475
2845,Al4Sn4O12,0,0,0,0.0,0.0,2,0.34999999999999987,74.9
2846,Sr2O2,0,0,0,0.0,0.0,1,0.0,5.0
2847,Sr2O2,0,0,0,0.0,0.0,1,0.0,5.0
2848,Ba3Co3O6,1,0,0,0.25,0.6999999999999998,2,0.9899999999999999,38.800000000000004
2851,Ba1Hf1O3,1,0,0,0.2,0.2,2,0.41000000000000003,6.95
2853,Ba4Ga16O28,0,0,0,0.0,0.0,2,0.92,35.58
2854,Ta4Fe4O16,1,0,0,0.3333333333333333,0.44999999999999996,2,0.33000000000000007,23.35
2855,V2Bi24O41,1,0,0,0.029850746268656716,0.3,2,0.3900000000000001,88.1923076923077
2858,Sr4Cu8O8,1,0,0,0.4,1.0,2,0.95,80.6
2862,Cu2Ag4O4,1,1,0,0.6,1.0,2,0.030000000000000027,123.2
2864,Li1Mn16O32,1,0,0,0.32653061224489793,0.5,2,0.5700000000000001,3.5058823529411764
2866,Mn18W6O36,1,0,0,0.4,0.4749999999999999,2,0.8099999999999998,19.65
2867,Rb8Al8O16,0,0,0,0.0,0.0,2,0.7900000000000001,44.7
2869,Ag2Au2O4,1,1,0,0.5,1.0,2,0.6100000000000001,174.2
2872,Ge1Au1O4,1,1,0,0.16666666666666666,1.0,2,0.5300000000000002,170.9
2873,Be2O2,0,0,0,0.0,0.0,1,0.0,0.0
2874,Al2Au2O4,1,1,0,0.25,1.0,2,0.9299999999999999,132.65
2875,V8Sn4O28,1,0,0,0.2,0.3,2,0.33000000000000007,69.69999999999999
2876,Sr2Zr2O6,1,0,0,0.2,0.2,2,0.3800000000000001,23.05
2877,Ca4Ga16O28,0,0,0,0.0,0.0,2,0.81,33.28
2879,Y4Sn8O16,1,0,1,0.14285714285714285,0.1,2,0.74,81.39999999999999
2881,Ti2Mn6O16,1,0,0,0.3333333333333333,0.425,2,0.010000000000000009,1.9
2882,Sr8Sb8O28,0,0,0,0.0,0.0,2,1.0999999999999999,54.1
2884,Ta8O20,1,0,0,0.2857142857142857,0.3,1,0.0,31.0
2885,Ba1Zn1O3,1,0,0,0.2,1.0,2,0.7599999999999999,6.95
2887,V4Rh4O16,1,1,0,0.3333333333333333,0.55,2,0.6499999999999999,80.3
2890,Cd16Ru16O56,1,1,0,0.36363636363636365,0.8500000000000001,2,0.5100000000000002,50.65
2893,Y12Sb4O28,1,0,1,0.2727272727272727,0.10000000000000002,2,0.8299999999999998,48.0
2894,Zn8Si8O24,1,0,0,0.2,1.0,2,0.25,67.05
2895,V8Ge8O28,1,0,0,0.18181818181818182,0.3,2,0.3799999999999999,84.95
2896,Y6Cu11O24,1,0,1,0.4146341463414634,0.6823529411764707,2,0.6799999999999999,87.05882352941177
2897,Mg4Mn8O16,1,0,0,0.2857142857142857,0.5,2,0.24,0.0
2898,Sr4Sc8O16,1,0,1,0.2857142857142857,0.1,2,0.41000000000000014,13.733333333333333
2899,Cu2Ni2O4,1,0,0,0.5,0.8999999999999999,2,0.010000000000000009,115.2
2900,V2Si4O12,1,0,0,0.1111111111111111,0.3,2,0.27,106.36666666666667
2901,Na16Sn2O12,0,0,0,0.0,0.0,2,1.0299999999999998,58.85555555555555
2902,Li2Cr2O4,1,0,0,0.25,0.5,2,0.6799999999999999,61.95
2905,Mg16Ge8O32,0,0,0,0.0,0.0,2,0.6999999999999997,39.666666666666664
2909,Ni1Pd1O4,1,1,0,0.3333333333333333,0.9,2,0.29000000000000026,82.85
2913,Bi8O16,0,0,0,0.0,0.0,1,0.0,91.3
2914,Ti6Al6O18,1,0,0,0.2,0.19999999999999998,2,0.07000000000000006,25.05
2915,Cr1Au1O4,1,1,0,0.3333333333333333,0.75,2,0.8800000000000001,143.55
2918,Sr2Se2O6,0,0,0,0.0,0.0,2,1.5999999999999999,100.0
2920,Li8Zr8O20,1,0,0,0.2222222222222222,0.2,2,0.3500000000000001,50.35
2922,Tl1Sb1O4,0,0,0,0.0,0.0,2,0.4299999999999997,61.2
2923,Co2Bi24O40,1,0,0,0.030303030303030304,0.7,2,0.14000000000000012,89.17692307692309
2925,Ta4Ni2O12,1,0,0,0.3333333333333333,0.4666666666666666,2,0.4099999999999999,58.0
2927,Sn1Pd1O4,1,1,0,0.16666666666666666,1.0,2,0.2400000000000002,80.5
2929,Rb6Sn6O9,0,0,0,0.0,0.0,2,1.1400000000000001,77.09999999999998
2930,Mg1Sb4O8,0,0,0,0.0,0.0,2,0.7399999999999998,82.56
2931,Ca4Se4O16,0,0,0,0.0,0.0,2,1.5499999999999998,98.7
2932,Hf1Mg1O3,1,0,0,0.2,0.2,2,0.010000000000000009,0.0
2933,Ga8Fe4O16,1,0,0,0.14285714285714285,0.6,2,0.020000000000000018,32.56666666666666
2935,Y32O48,1,0,1,0.4,0.1,1,0.0,29.6
2936,Li8Fe16O32,1,0,0,0.2857142857142857,0.6,2,0.8500000000000001,30.333333333333332
2937,Ba1Sr1O2,0,0,0,0.0,0.0,2,0.05999999999999994,9.45
2938,Mn2Ag2O4,1,1,0,0.5,0.75,2,0.3799999999999999,62.8
2941,Fe4W6O24,1,0,0,0.29411764705882354,0.4800000000000001,2,0.5299999999999998,53.44
2943,Ta1Cr1O4,1,0,0,0.3333333333333333,0.4,2,0.15999999999999992,47.65
2946,Zn4Ni6O10,1,0,0,0.5,0.8800000000000001,2,0.26,67.2
2947,Ag2Pd2O4,1,1,0,0.5,1.0,2,0.27000000000000024,89.64999999999999
2948,Zn4O4,1,0,0,0.5,1.0,1,0.0,0.0
2950,Ba4Zr2O8,1,0,0,0.14285714285714285,0.2,2,0.44000000000000006,22.96666666666667
2951,Sr4Ce2O8,0,0,1,0.0,0.0,2,0.17000000000000015,20.0
2953,Zn4Se8O20,1,0,0,0.125,1.0,2,0.8999999999999999,130.0
2954,Sc4Bi4O12,1,0,1,0.2,0.1,2,0.6599999999999999,54.7
2955,Si8Ni4O24,1,0,0,0.1111111111111111,0.8,2,0.010000000000000009,126.73333333333333
2956,Mg4V12O28,1,0,0,0.2727272727272727,0.29999999999999993,2,0.31999999999999984,38.175
2959,Mn1Ir1O4,1,1,0,0.3333333333333333,0.6,2,0.6500000000000001,75.5
2960,Ba1Sc1O3,1,0,1,0.2,0.1,2,0.4700000000000001,16.0
2961,Al2Sb2O8,0,0,0,0.0,0.0,2,0.4399999999999997,72.85
2962,Y6Ti6O18,1,0,1,0.4,0.15,2,0.32000000000000006,18.599999999999998
2963,Cu2Ni2O4,1,0,0,0.5,0.8999999999999999,2,0.010000000000000009,115.2
2964,Zn8Pt4O16,1,1,0,0.42857142857142855,0.9666666666666668,2,0.6299999999999999,68.43333333333334
2965,Hg4W4O16,1,0,0,0.3333333333333333,0.7,2,0.3599999999999999,39.3
2967,Ca2W4O12,1,0,0,0.2222222222222222,0.4,2,1.3599999999999999,53.199999999999996
2968,Sr2Li1O12,0,0,0,0.0,0.0,2,0.030000000000000027,23.2
2969,Mg2Ta4O12,1,0,0,0.2222222222222222,0.3,2,0.18999999999999995,20.666666666666668
2970,Ca8Os8O28,1,1,0,0.18181818181818182,0.6,2,1.2000000000000002,54.25
2971,Sr1Sb2O6,0,0,0,0.0,0.0,2,1.0999999999999999,70.46666666666667
2972,Co2Ni8O16,1,0,0,0.38461538461538464,0.78,2,0.030000000000000027,102.34
2975,Ti4Co8O16,1,0,0,0.42857142857142855,0.5333333333333333,2,0.33999999999999986,45.0
2976,Cr16Si8O32,1,0,0,0.2857142857142857,0.5,2,0.24,87.56666666666666
2977,Sr4Cu8O8,1,0,0,0.4,1.0,2,0.95,80.6
2979,K1Pd1O3,1,1,0,0.2,1.0,2,1.3800000000000003,51.05
2980,Ba4Ag8O8,1,1,0,0.4,1.0,2,1.04,88.36666666666667
2982,Sr1Bi5O9,0,0,0,0.0,0.0,2,1.07,76.91666666666667
2984,Ta12Ag4O32,1,1,0,0.3333333333333333,0.475,2,0.42999999999999994,54.65
2985,Ti7W6O30,1,0,0,0.3023255813953488,0.29230769230769227,2,0.8199999999999998,40.369230769230775
2986,Lu2O4,0,0,1,0.0,0.0,1,0.0,50.0
2987,Zn16Pd8O32,1,1,0,0.42857142857142855,1.0,2,0.5500000000000003,17.900000000000002
2988,Ca2O2,0,0,0,0.0,0.0,1,0.0,2.4
2989,Ba3Mg3O6,0,0,0,0.0,0.0,2,0.42000000000000004,6.95
2990,Ge12Sb16O48,0,0,0,0.0,0.0,2,0.040000000000000036,109.97142857142853
2991,Mn3Fe15O24,1,0,0,0.42857142857142855,0.5833333333333334,2,0.28,13.083333333333332
2992,Mo2W2O12,1,0,0,0.25,0.44999999999999996,2,0.19999999999999973,75.25
2995,Ba1Sr3O4,0,0,0,0.0,0.0,2,0.05999999999999994,7.225
2996,Fe4Re8O24,1,0,0,0.3333333333333333,0.5333333333333333,2,0.06999999999999984,14.9
2997,Ta3Al4O14,1,0,0,0.14285714285714285,0.3,2,0.1100000000000001,37.57142857142857
3000,Ba2O20,0,0,0,0.0,0.0,1,0.0,13.9
3001,Be4Cr4O16,1,0,0,0.16666666666666666,0.5,2,0.08999999999999986,32.15
3002,Y12Sb20O48,1,0,1,0.15,0.10000000000000002,2,0.8299999999999998,75.6
3003,Hf4Fe4O12,1,0,0,0.4,0.4,2,0.53,7.85
3005,Pt6O8,1,1,0,0.42857142857142855,0.9,1,0.0,205.29999999999998
3009,Ca2W4O14,1,0,0,0.2,0.4,2,1.3599999999999999,53.199999999999996
3012,Ba2Pd2O10,1,1,0,0.14285714285714285,1.0,2,1.31,33.8
3013,Ca2W4O14,1,0,0,0.2,0.4,2,1.3599999999999999,53.199999999999996
3015,V4Sb16O48,1,0,0,0.058823529411764705,0.3,2,0.41999999999999993,92.74000000000001
3016,Co4O4,1,0,0,0.5,0.7,1,0.0,63.7
3017,Sr4Nb8O24,1,0,0,0.2222222222222222,0.4,2,0.6500000000000001,59.06666666666667
3018,Mn6Cu4O16,1,0,0,0.38461538461538464,0.7,2,0.34999999999999987,47.36
3019,Mn12Nb4O32,1,0,0,0.3333333333333333,0.475,2,0.050000000000000044,21.525
3021,Na8Sn2O8,0,0,0,0.0,0.0,2,1.0299999999999998,63.69999999999999
3023,Lu2Se1O2,0,0,1,0.0,0.0,2,1.2799999999999998,98.33333333333333
3030,Cr4Cu4O16,1,0,0,0.3333333333333333,0.75,2,0.24,91.35
3031,Ti4Fe8O20,1,0,0,0.375,0.4666666666666666,2,0.29000000000000004,12.999999999999998
3032,V12Ga6O30,1,0,0,0.25,0.29999999999999993,2,0.18000000000000016,47.599999999999994
3033,Rb6Si10O23,0,0,0,0.0,0.0,2,1.08,101.4
3035,Rb8Mo12O40,1,0,0,0.2,0.5,2,1.3400000000000003,61.90000000000001
3036,Bi8Pd4O16,1,1,0,0.14285714285714285,1.0,2,0.18000000000000016,78.76666666666668
3038,Au4Se4O14,1,1,0,0.18181818181818182,1.0,2,0.009999999999999787,208.9
3039,K4Re4O16,1,0,0,0.16666666666666666,0.5,2,1.08,31.45
3040,Ag4Bi4O12,1,1,0,0.2,1.0,2,0.09000000000000008,108.44999999999999
3042,Ca4Y8O16,1,0,1,0.2857142857142857,0.1,2,0.21999999999999997,20.53333333333333
3043,Ba2O2,0,0,0,0.0,0.0,1,0.0,13.9
3045,Ag6Mo10O33,1,1,0,0.32653061224489793,0.6875,2,0.2300000000000002,92.0375
3046,Al2Cr2O8,1,0,0,0.16666666666666666,0.5,2,0.04999999999999982,53.400000000000006
3047,Co4O8,1,0,0,0.3333333333333333,0.7,1,0.0,63.7
3048,Cd16Si8O32,1,0,0,0.2857142857142857,1.0,2,0.20999999999999996,44.699999999999996
3049,Sr4Cu8O8,1,0,0,0.4,1.0,2,0.95,80.6
3050,Sr24Pt6O36,1,1,0,0.09090909090909091,0.9,2,1.3299999999999998,45.059999999999995
3051,Zn4Bi4O12,1,0,0,0.2,1.0,2,0.3700000000000001,45.65
3052,Ba1Au1O2,1,1,0,0.25,1.0,2,1.65,118.35000000000001
3054,Lu2O4,0,0,1,0.0,0.0,1,0.0,50.0
3055,Li10Fe22O32,1,0,0,0.34375,0.5999999999999999,2,0.8500000000000001,29.418750000000003
3056,Pd4Se8O20,1,1,0,0.125,1.0,2,0.34999999999999964,147.9
3057,Na12Be2O8,0,0,0,0.0,0.0,2,0.64,45.25714285714285
3058,V4Ga4O12,1,0,0,0.2,0.3,2,0.18000000000000016,45.95
3059,Ta4Fe4O16,1,0,0,0.3333333333333333,0.44999999999999996,2,0.33000000000000007,23.35
3060,Ti16Al8O32,1,0,0,0.2857142857142857,0.2,2,0.07000000000000006,19.233333333333334
3062,Te1Pd1O4,1,1,0,0.16666666666666666,1.0,2,0.10000000000000009,121.94999999999999
3063,Ca1Cu1O2,1,0,0,0.25,1.0,2,0.8999999999999999,60.400000000000006
3065,Li2Cr6O16,1,0,0,0.25,0.5,2,0.6799999999999999,63.125
3066,Tl1Rh1O4,1,1,0,0.16666666666666666,0.8,2,0.6599999999999997,64.45
3070,Ta8V8O32,1,0,0,0.3333333333333333,0.3,2,0.1299999999999999,40.95
3073,Li2Se4O12,0,0,0,0.0,0.0,2,1.5699999999999998,149.86666666666667
3074,Li21Ta3O18,1,0,0,0.07142857142857142,0.3,2,0.52,56.025
3077,Na4Be4O6,0,0,0,0.0,0.0,2,0.64,26.4
3078,Zn2Sb4O12,1,0,0,0.1111111111111111,1.0,2,0.3999999999999999,68.8
3079,Zr2Ti2O8,1,0,0,0.3333333333333333,0.2,2,0.20999999999999996,24.349999999999998
3080,Sn2Bi2O8,0,0,0,0.0,0.0,2,0.06000000000000005,99.3
3081,Hg3O3,1,0,0,0.5,1.0,1,0.0,0.0
3083,Ta4Cr4O16,1,0,0,0.3333333333333333,0.4,2,0.15999999999999992,47.65
3084,V8Ag8O24,1,1,0,0.4,0.65,2,0.30000000000000004,88.25
3086,Fe2Ir2O5,1,1,0,0.4444444444444444,0.6499999999999999,2,0.3700000000000001,83.35
3088,Y18Al6O36,1,0,1,0.3,0.10000000000000002,2,0.3900000000000001,32.824999999999996
3092,Sr4Au4O8,1,1,0,0.25,1.0,2,1.59,113.9
3094,Hf2O4,1,0,0,0.3333333333333333,0.2,1,0.0,0.0
3095,Sc4Rh4O12,1,1,1,0.4,0.45,2,0.9199999999999997,63.900000000000006
3098,Ti2Cd2O6,1,0,0,0.4,0.6,2,0.1499999999999999,3.8
3099,Mn8Fe16O32,1,0,0,0.42857142857142855,0.5666666666666668,2,0.28,10.466666666666667
3100,Y4Cr4O12,1,0,1,0.4,0.3,2,0.43999999999999995,46.95
3101,Nb4Ag4O12,1,1,0,0.4,0.7,2,0.32999999999999985,105.85
3103,Mn2Al2O6,1,0,0,0.2,0.5,2,0.06000000000000005,21.25
3104,Al8Si4O20,0,0,0,0.0,0.0,2,0.2899999999999998,73.03333333333335
3105,Zn2Bi8O18,1,0,0,0.07142857142857142,1.0,2,0.3700000000000001,73.03999999999999
3106,Y6Cu11O24,1,0,1,0.4146341463414634,0.6823529411764707,2,0.6799999999999999,87.05882352941177
3108,Sr4Sn4O12,0,0,0,0.0,0.0,2,1.01,56.15
3109,Cu4Bi8O16,1,0,0,0.14285714285714285,1.0,2,0.1200000000000001,100.33333333333331
3110,Ba1W6O18,1,0,0,0.24,0.39999999999999997,2,1.4699999999999998,69.35714285714286
