system_id,ads_symbols,mol_weight,num_atoms,num_heavy_atoms,num_H,num_OH_bonds,num_OO_bonds,is_radical,unpaired_electrons,total_valence_electrons,dipole_moment,proton_affinity,gas_phase_BDE,electron_affinity_eV,ionization_energy_eV,polarizability
6443,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6444,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6445,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6446,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6448,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6449,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6450,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6451,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6452,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6453,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6454,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6456,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6457,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6460,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6461,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6462,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6463,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6464,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6465,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6466,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6467,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6469,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6471,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6472,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6473,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6474,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6475,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6477,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6479,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6480,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6481,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6483,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6484,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6485,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6486,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6487,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6488,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6491,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6492,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6493,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6494,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6495,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6498,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6499,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6500,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6503,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6504,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6505,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6506,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6507,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6508,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6511,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6512,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6513,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6514,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6515,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6517,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6518,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6519,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6520,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6521,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6522,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6526,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6527,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6528,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6529,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6530,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6531,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6532,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6534,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6535,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6536,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6539,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6542,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6543,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6546,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6548,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6549,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6551,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6552,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6553,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6554,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6555,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6556,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6558,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6559,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6560,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6563,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6564,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6565,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6567,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6568,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6571,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6572,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6573,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6574,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6576,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6579,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6580,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6581,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6583,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6585,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6586,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6589,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6590,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6591,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6592,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6593,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6596,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6598,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6599,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6600,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6601,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6602,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6603,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6604,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6605,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6607,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6608,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6611,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6612,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6614,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6615,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6617,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6618,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6620,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6621,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6624,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6625,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6626,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6627,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6628,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6629,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6630,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6631,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6632,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6633,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6634,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6635,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6637,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6638,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6639,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6640,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6641,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6644,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6645,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6646,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6647,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6650,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6651,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6652,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6653,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6654,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6658,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6659,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6661,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6662,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6663,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6666,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6667,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6668,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6669,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6670,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6672,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6673,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6674,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6675,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6676,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6678,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6679,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6680,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6681,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6683,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6684,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6685,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6687,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6689,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6691,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6692,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6693,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6694,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6695,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6696,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6697,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6698,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6699,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6701,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6702,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6703,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6705,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6706,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6709,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6711,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6712,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6713,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6714,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6717,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6718,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6719,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6720,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6722,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6725,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6726,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6728,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6729,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6730,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6731,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6732,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6733,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6734,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6735,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6736,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6738,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6739,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6740,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6741,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6742,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6743,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6745,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6746,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6747,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6750,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6751,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6752,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6753,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6754,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6755,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6757,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6758,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
6759,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6760,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6761,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6763,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6764,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6765,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6766,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6767,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6768,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6769,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6770,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6771,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6774,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6775,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6776,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6779,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6780,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6781,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6782,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6783,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6785,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6786,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6787,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6788,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6790,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6791,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6797,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6798,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6799,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6800,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6803,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6804,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6808,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6809,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6810,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6811,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
6812,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6814,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6815,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
6817,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
6819,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6820,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6821,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
6822,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
6823,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
6824,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
6825,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
6826,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
