system_id,ads_symbols,HOMO_energy_eV,LUMO_energy_eV,chemical_hardness_eV,chemical_softness,electrophilicity_index,formation_enthalpy_kJmol,entropy_298K_JmolK,characteristic_frequency_cm1,bond_order,has_lone_pair,has_pi_bond,surface_binding_mode
3980,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
3983,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
3984,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
3985,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
3987,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
3989,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
3990,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
3991,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
3992,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
3994,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
3995,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
3996,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
3998,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
3999,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4001,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4003,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4004,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4005,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4008,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4009,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4010,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4011,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
4012,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4013,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4014,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4015,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4016,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4017,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4018,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4019,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
4020,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4021,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4022,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4023,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4024,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4025,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4026,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4028,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4029,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4030,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4031,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4032,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4033,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4035,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4037,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4038,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4039,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4040,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4041,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4043,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4044,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4045,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4046,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4049,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4050,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4051,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4053,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4054,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4055,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4056,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4057,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4058,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4061,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4062,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4065,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4066,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4067,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4068,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4069,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4070,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4074,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4075,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4076,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4077,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4078,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4079,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4080,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4081,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4082,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4083,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4084,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4085,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4086,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4087,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4088,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4089,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4090,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4091,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4092,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4094,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4096,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4097,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4098,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4100,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4101,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4102,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4104,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4105,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4106,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4109,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4110,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4111,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4112,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4116,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4117,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4118,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4120,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4121,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4122,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4123,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
4124,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4125,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4127,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4128,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4131,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4132,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4133,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4135,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4137,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4138,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4139,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4140,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4141,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4142,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4143,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4145,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4147,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4148,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4149,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4151,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4152,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4154,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4155,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4156,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4157,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4158,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4159,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4160,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4161,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4162,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4164,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4165,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4166,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4168,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4169,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4170,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4172,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4173,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4174,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4175,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4177,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4178,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4179,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4180,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4182,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4184,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4185,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4186,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4187,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4191,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4192,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4193,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4194,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4195,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4196,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4197,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4198,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4201,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4202,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4203,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4205,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4208,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4211,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4213,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4214,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4216,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4217,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4220,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4221,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4222,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4225,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4226,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4228,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4229,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4230,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4231,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4232,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4233,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4234,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4235,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4236,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4237,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4238,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
4241,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4242,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4243,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4244,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4245,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4246,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4249,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4251,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4254,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4255,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4256,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
4257,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4258,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4259,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4260,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4261,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4262,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4263,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4264,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4265,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
4266,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
4269,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4270,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4272,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4273,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4274,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4275,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
4276,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4277,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4279,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4280,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4281,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4283,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4285,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4286,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4287,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4288,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4289,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4292,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4293,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4294,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4295,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4296,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4297,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4298,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4299,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4300,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4301,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4302,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4303,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4304,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4305,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4306,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4307,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4309,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4310,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4311,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4312,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4313,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4314,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4315,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4316,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
4318,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4320,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4321,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4322,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4323,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4324,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4325,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4326,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4328,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4329,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4330,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4333,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4334,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4335,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4336,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4337,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4339,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4341,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4342,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4343,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4344,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
4345,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4346,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4347,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
4348,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4349,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4350,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4351,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4352,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4353,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4354,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4355,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4356,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4357,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4358,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4359,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4360,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4361,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
4362,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
4363,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4364,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
4365,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
4366,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
4367,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
4368,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
4369,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
